job_title,salary_min,salary_max,company_name,rating,location_city,location_state,hq_city,hq_state,founded,industry
Firewall Deployment Engineer,44000,141000,eTeam Inc.,3.7,Jacksonville, FL,South Plainfield, NJ,1999,Staffing & Outsourcing
Public Projects Engineer,44000,141000,Florida East Coast Railway,2.8,Jacksonville, FL,Jacksonville, FL,1961,Rail
Senior Cloud Engineer(Messaging Integration),44000,141000,Humana,3.6,Jacksonville, FL,Louisville, KY,1961,Insurance Carriers
Engineer Technician,44000,141000,VT Group,3.3,Jacksonville, FL,Chantilly, VA,1966,Aerospace & Defense
DevOps Engineer - Hadoop,44000,141000,SNI Technology,3.5,Jacksonville, FL,Des Moines, IA,1998,Staffing & Outsourcing
Electrical Instrumentation Engineer,44000,141000,International Flavors and Fragrances,3.6,Jacksonville, FL,New York, NY,1889,Chemical Manufacturing
Voice Engineer,44000,141000,Tata Consultancy Services,3.8,Jacksonville, FL,Mumbai, India,1968,Computer Hardware & Software
Reliability Engineer,44000,141000,KBR,3.7,Orange Park, FL,Houston, TX,1901,Energy
"Field Engineer - Jacksonville, Florida",44000,141000,ExterNetworks Inc.,3.8,Jacksonville, FL,Piscataway, NJ,2001,IT Services
Data Architect II,44000,141000,On-Board Companies,3.4,Jacksonville, FL,East Windsor, NJ,1976,Consulting
Senior Cloud Engineer?(Messaging & Integration),44000,141000,Humana,3.6,Jacksonville, FL,Louisville, KY,1961,Insurance Carriers
Engineer Quality Control Inspector - Kuwait,44000,141000,KBR,3.7,Jacksonville, FL,Houston, TX,1901,Energy
"Sr, Network Engineer",44000,141000,Availity,4.2,Jacksonville, FL,Jacksonville, FL,2001,Health Care Services & Hospitals
Data Architect II,44000,141000,"Iconma, L.L.C.",3.6,Jacksonville, FL,Troy, MI,2000,Staffing & Outsourcing
IT Security Engineer - ICAM,44000,141000,TEKsystems,3.9,Jacksonville, FL,Hanover, MD,1983,Staffing & Outsourcing
IT Security Engineer- Identity Access and Compliance,39000,77000,TEKsystems,3.9,Jacksonville, FL,Hanover, MD,1983,Staffing & Outsourcing
Network Support Engineer-L1,39000,77000,Iron Systems,3.9,Jacksonville, FL,Fremont, CA,1987,IT Services
Javascript/Java Software Engineer III,39000,77000,Availity,4.2,Jacksonville, FL,Jacksonville, FL,2001,Health Care Services & Hospitals
VP - Firewall Engineer (VMware NSX),39000,77000,CIT Group,3.1,Jacksonville, FL,New York, NY,1908,Banks & Credit Unions
Data Architect II,39000,77000,Abacus Service Corporation,4.3,Jacksonville, FL,Southfield, MI,2004,Staffing & Outsourcing
PROJ-2929-Network Support Engineer-L1-JAX,39000,77000,"Iron Systems, Inc",3.9,Jacksonville, FL,Fremont, CA,1987,IT Services
Hardware Support Engineer-PreSales,39000,77000,"RF-SMART, a division of ICS",4.7,Jacksonville, FL,Jacksonville, FL,1982,Computer Hardware & Software
Sr. Software Engineer- Data Management,39000,77000,"LogistiCare, Inc.",2.6,Jacksonville, FL,Atlanta, GA,1994,Transportation Management
Voice Engineer,39000,77000,Sysmind LLC,4.1,Jacksonville, FL,Princeton Junction, NJ,1999,Enterprise Software & Network Solutions
SQL BI ETL Engineer,39000,77000,Robert Half,3.5,Jacksonville, FL,Menlo Park, CA,1948,Staffing & Outsourcing
Sr. Forgerock Engineer,39000,77000,Mindlance,3.9,Jacksonville, FL,Union, NJ,1999,Staffing & Outsourcing
Reliability Engineer with Security Clearance,39000,77000,KBR,3.7,Orange Park, FL,Houston, TX,1901,Energy
Staff Systems Engineer SD-WAN,39000,77000,Vmware,4.2,Jacksonville, FL,Palo Alto, CA,1998,Computer Hardware & Software
Electrical Engineer,39000,77000,TechUSA,2.7,Jacksonville, FL,Millersville, MD,1998,Staffing & Outsourcing
Sr. Project Engineer,39000,77000,Project Farma,4.5,Jacksonville, FL,Chicago, IL,2013,Biotech & Pharmaceuticals
Voice Engineer,39000,77000,Diverse Lynx,3.9,Jacksonville, FL,Princeton, NJ,2002,IT Services
IT Security Engineer (IT Compliance & Access Management),39000,77000,LanceSoft Inc,3.8,Jacksonville, FL,Herndon, VA,2000,Staffing & Outsourcing
Systems Engineer,45000,76000,SNI Technology,3.5,Jacksonville, FL,Des Moines, IA,1998,Staffing & Outsourcing
Enterprise Application Integration Engineer II,45000,76000,Alluvion Staffing,4.1,Jacksonville, FL,Jacksonville, FL,2000,Staffing & Outsourcing
Systems Engineer II - Virtualization,45000,76000,Acosta Sales & Marketing,2.8,Jacksonville, FL,Jacksonville, FL,1927,Advertising & Marketing
Senior Cloud Full Stack Engineer (work at home / home office / remote eligible ),45000,76000,Humana,3.6,Jacksonville, FL,Louisville, KY,1961,Insurance Carriers
Seasoned Java Engineer (API/Microservices),45000,76000,Softpath System LLC,3.9,Jacksonville, FL,Norcross, GA,1999,IT Services
Electronic Security Systems Engineer Technician,45000,76000,VT Group,3.3,Jacksonville, FL,Chantilly, VA,1966,Aerospace & Defense
Lead Cloud / Systems Engineer or Architect,45000,76000,CloudHesive,3.6,Jacksonville, FL,Fort Lauderdale, FL,2014,IT Services
Cyber Security Engineer,45000,76000,Leidos,3.5,Jacksonville, FL,Reston, VA,1969,Aerospace & Defense
Network Engineer,45000,76000,Robert Half,3.5,Jacksonville, FL,Menlo Park, CA,1948,Staffing & Outsourcing
Mechanical HVAC Engineer,45000,76000,TechUSA,2.7,Jacksonville, FL,Millersville, MD,1998,Staffing & Outsourcing
Senior macOS Engineer (open for remote),45000,76000,Vmware,4.2,Jacksonville, FL,Palo Alto, CA,1998,Computer Hardware & Software
PROJ-2929-Network Support Engineer-L1-PT,45000,76000,"Iron Systems, Inc",3.9,Jacksonville Beach, FL,Fremont, CA,1987,IT Services
DevOps Engineer - Sr,45000,76000,Citizens Property Insurance Corporation,3.3,Jacksonville, FL,Tallahassee, FL,2002,Insurance Carriers
Splunk Engineer (Secret Clearance),37000,75000,Deloitte,3.9,Jacksonville, FL,New York, NY,1850,Accounting
Sr. Cisco Security Consulting Engineer,37000,75000,CyberCoders,4.2,Jacksonville, FL,Irvine, CA,1999,Staffing & Outsourcing
Senior QA Automation Engineer,37000,75000,Robert Half,3.5,Jacksonville, FL,Menlo Park, CA,1948,Staffing & Outsourcing
Sr. .Net Software Engineer,37000,75000,Robert Half,3.5,Ponte Vedra, FL,Menlo Park, CA,1948,Staffing & Outsourcing
Senior Big Data Engineer,65000,120000,Charles Schwab,3.6,Westlake, TX,San Francisco, CA,1973,Investment Banking & Asset Management
Big Data Engineer,65000,120000,Allstate,3.4,Irving, TX,Northbrook, IL,1931,Insurance Agencies & Brokerages
Data Engineer III,65000,120000,Avantax Wealth Management,1.7,Irving, TX,Irving, TX,1983,Brokerage Services
Product Reliability Engineer,65000,120000,Group O,3.1,Fort Worth, TX,Milan, IL,1974,Staffing & Outsourcing
Senior Business Intelligence (BI) Engineer,65000,120000,VARIDESK,3.9,Coppell, TX,Coppell, TX,2013,Other Retail Stores
Data Engineer,65000,120000,"Amvotech Solutions, Inc",5.0,Fort Worth, TX,Irving, TX,2015,IT Services
PTE Field Engineer,65000,120000,POWER Engineers,4.1,Fort Worth, TX,Hailey, ID,1976,Utilities
Data Scientist / AI Engineer,65000,120000,Lockheed Martin,3.8,Fort Worth, TX,Bethesda, MD,1995,Aerospace & Defense
Engineer I – Water/Wastewater Master Planning,65000,120000,Freese and Nichols,4.1,Fort Worth, TX,Fort Worth, TX,1894,Architectural & Engineering Services
Data Engineer,65000,120000,"Object Technology Solutions, Inc.",4.0,Irving, TX,Overland Park, KS,1999,IT Services
Senior Security Engineer,65000,120000,Whitley Penn,3.8,Fort Worth, TX,Fort Worth, TX,1983,Accounting
Database - Data Engineer,65000,120000,"Quadrant, Inc.",4.7,Fort Worth, TX,Reston, VA,2002,Staffing & Outsourcing
"Sr. Software Engineer, Platform",65000,120000,Spireon,3.4,Irving, TX,Irvine, CA,2002,Computer Hardware & Software
Data Center Production Operations Engineer,65000,120000,Facebook,4.5,Fort Worth, TX,Menlo Park, CA,2004,Internet
Data Engineer,65000,120000,NT Concepts,3.3,Fort Worth, TX,Vienna, VA,1998,IT Services
Software Development Engineer I,65000,120000,GM Financial,3.0,Arlington, TX,Fort Worth, TX,1992,Lending
Data Engineer,65000,120000,Tek Leaders,3.5,Fort Worth, TX,Plano, TX,2016,IT Services
Big Data Engineer- Hadoop,65000,120000,Allstate,3.4,Irving, TX,Northbrook, IL,1931,Insurance Agencies & Brokerages
Data Engineer/Data Scientist,65000,120000,United Software Group,3.7,Fort Worth, TX,Dublin, OH,2002,IT Services
Data Engineer (remote),65000,120000,Thrivent,3.3,Fort Worth, TX,Minneapolis, MN,1902,Insurance Carriers
Data Engineer,65000,120000,Photon Infotech,3.0,Irving, TX,Chennai, India,1999,IT Services
Hadoop Data Engineer,65000,120000,Tachyon Technologies,4.4,Irving, TX,Irving, TX,2011,IT Services
Big Data Engineer,65000,120000,Tata Consultancy Services,3.8,Irving, TX,Mumbai, India,1968,Computer Hardware & Software
Machine Learning/Data Engineer,65000,120000,NTT DATA Services,3.4,Irving, TX,Tokyo, Japan,1967,IT Services
Big Data Engineer- Hadoop,60000,109000,Allstate,3.4,Irving, TX,Northbrook, IL,1931,Insurance Agencies & Brokerages
Database- Sr. Data Engineer,60000,109000,"Quadrant, Inc.",4.7,Fort Worth, TX,Reston, VA,2002,Staffing & Outsourcing
"Senior Team Manager, Software Development Engineer",60000,109000,Charles Schwab,3.6,Westlake, TX,San Francisco, CA,1973,Investment Banking & Asset Management
Sr. Data Engineer,60000,109000,Hilltop Holdings,2.9,Irving, TX,Dallas, TX,1998,Banks & Credit Unions
Kafka Data Engineer (remote),60000,109000,Thrivent,3.3,Fort Worth, TX,Minneapolis, MN,1902,Insurance Carriers
Big Data Engineer,60000,109000,Tata Consultancy Services (North America),3.7,Irving, TX,New York, NY,1968,IT Services
"Data Engineer Lead, Machine Learning",60000,109000,BICP,5.0,Fort Worth, TX,Carlsbad, CA,2009,IT Services
Tanium Engineer,60000,109000,Connections IT Services,4.0,Fort Worth, TX,Dallas, TX,2012,IT Services
"(SONUS) Engineer/Senior Engineer, IT Network Infrastructure",60000,109000,American Airlines,3.8,Fort Worth, TX,Fort Worth, TX,1926,Airlines
Senior Big Data / ETL Engineer,60000,109000,Charles Schwab,3.6,Westlake, TX,San Francisco, CA,1973,Investment Banking & Asset Management
AWS Cloud Engineer,60000,109000,Cynet Systems,4.0,Westlake, TX,Ashburn, VA,2010,IT Services
Big Data Engineer,60000,109000,Tachyon Technologies LLC,4.4,Irving, TX,Irving, TX,2011,IT Services
Machine Learning Engineer,60000,109000,NTT DATA Services,3.4,Irving, TX,Tokyo, Japan,1967,IT Services
Full Stack Data Engineer Irving AVP/C12,60000,109000,Citi,3.7,Irving, TX,New York, NY,1812,Investment Banking & Asset Management
SW DevOps Engineer,60000,109000,NCR Corporation,3.4,Fort Worth, TX,Atlanta, GA,1884,Computer Hardware & Software
Big Data Engineer,60000,109000,Enterprise Solutions Inc,3.8,Irving, TX,Naperville, IL,2000,Staffing & Outsourcing
Software Engineer,60000,109000,Lockheed Martin,3.8,Fort Worth, TX,Bethesda, MD,1995,Aerospace & Defense
IT Support Engineer,60000,109000,Physician Partners of America,3.7,Fort Worth, TX,Tampa, FL,2013,Health Care Services & Hospitals
Full Stack Software Engineer,60000,109000,Bell Helicopter,3.8,Fort Worth, TX,Fort Worth, TX,1935,Aerospace & Defense
"Junior Data Scientist, Engineering",60000,109000,CGI,3.5,Arlington, TX,Montreal, Canada,1976,Consulting
Data Engineer (Big Data Hadoop),60000,109000,"Object Technology Solutions, Inc.",4.0,Irving, TX,Overland Park, KS,1999,IT Services
Azure Data Engineer,60000,109000,Tek Leaders,3.5,Irving, TX,Plano, TX,2016,IT Services
Software Engineer,60000,109000,Koddi,5.0,Fort Worth, TX,Fort Worth, TX,2013,Internet
IT Systems Engineer,60000,109000,Lockheed Martin,3.8,Fort Worth, TX,Bethesda, MD,1995,Aerospace & Defense
Sr. Data Engineer,60000,109000,Photon Infotech,3.0,Irving, TX,Chennai, India,1999,IT Services
Database - Data Engineer,30000,60000,"Quadrant, Inc.",4.7,Fort Worth, TX,Reston, VA,2002,Staffing & Outsourcing
Data Center Engineer (Late Shift),30000,60000,Cushman & Wakefield,3.6,Roanoke, TX,Chicago, IL,1917,Real Estate
Data Engineer/Analyst,30000,60000,Net2Source,3.2,Coppell, TX,Somerset, NJ,2007,Staffing & Outsourcing
Supply Chain Engineer IV,30000,60000,Ryder System,3.1,Fort Worth, TX,Medley, FL,1933,Transportation Management
Big Data Engineer,30000,60000,Diverse Lynx,3.9,Irving, TX,Princeton, NJ,2002,IT Services
Data & Operations Engineer,30000,60000,Vizient,3.7,Irving, TX,Irving, TX,1977,Health Care Services & Hospitals
Mission Systems Engineer,30000,60000,Bell Helicopter,3.8,Fort Worth, TX,Fort Worth, TX,1935,Aerospace & Defense
Drainage Engineer,30000,60000,Transystems,3.2,Fort Worth, TX,Kansas City, MO,1966,Architectural & Engineering Services
Big Data / Hadoop Engineer,30000,60000,"Object Technology Solutions, Inc.",4.0,Irving, TX,Overland Park, KS,1999,IT Services
Electrical Engineer,30000,60000,US Department of Transportation,3.7,Fort Worth, TX,Washington, DC,1967,Federal Agencies
Big Data Administrator,30000,60000,Citi,3.7,Irving, TX,New York, NY,1812,Investment Banking & Asset Management
Full Stack Software Engineer,30000,60000,Textron,3.3,Fort Worth, TX,Providence, RI,1923,Aerospace & Defense
Software Engineer,30000,60000,"HumCap, Inc.",4.6,Arlington, TX,Plano, TX,2001,Consulting
Mid-level Mechanical Engineer,30000,60000,Burns & McDonnell,3.8,Fort Worth, TX,Kansas City, MO,1898,Architectural & Engineering Services
Electrical Engineer Stf,30000,60000,Lockheed Martin,3.8,Fort Worth, TX,Bethesda, MD,1995,Aerospace & Defense
Software Engineer,30000,60000,Gartner,3.6,Arlington, TX,Stamford, CT,1979,Consulting
Avionics Network Engineer,30000,60000,Bell Helicopter,3.8,Fort Worth, TX,Fort Worth, TX,1935,Aerospace & Defense
Electronics Engineer Staff - Mission Data (Level 4),30000,60000,Lockheed Martin,3.8,Fort Worth, TX,Bethesda, MD,1995,Aerospace & Defense
Systems Engineer - H-1 Program,30000,60000,Textron,3.3,Fort Worth, TX,Providence, RI,1923,Aerospace & Defense
Systems Engineer Sr Stf ( Level 5),100000,160000,Lockheed Martin,3.8,Fort Worth, TX,Bethesda, MD,1995,Aerospace & Defense
Mission Systems Engineer,100000,160000,Textron,3.3,Fort Worth, TX,Providence, RI,1923,Aerospace & Defense
Hadoop Developer / Big Data Engineer / senior Data Engineer,100000,160000,"Object Technology Solutions, Inc.",4.0,Irving, TX,Overland Park, KS,1999,IT Services
Electrical Engineer,100000,160000,Donatech Corporation,4.3,Fort Worth, TX,Fairfield, IA,1987,Staffing & Outsourcing
Systems Engineer,100000,160000,Bell Helicopter,3.8,Fort Worth, TX,Fort Worth, TX,1935,Aerospace & Defense
F-16 Mechanical Systems Support Engineer (Level 3),100000,160000,Lockheed Martin,3.8,Fort Worth, TX,Bethesda, MD,1995,Aerospace & Defense
Cloud Infrastructure Engineer,100000,160000,Mitchell Martin,4.1,Fort Worth, TX,New York, NY,1984,Staffing & Outsourcing
Metallic Materials & Processes - Senior Engineer,100000,160000,Bell Helicopter,3.8,Fort Worth, TX,Fort Worth, TX,1935,Aerospace & Defense
Principal data engineer,100000,160000,CoreLogic,3.0,Irving, TX,Irvine, CA,2010,IT Services
"Principal,Software/ Data Engineer",100000,160000,CoreLogic,3.0,Irving, TX,Irvine, CA,2010,IT Services
Data Analytics Senior Analyst,100000,160000,Citi,3.7,Irving, TX,New York, NY,1812,Investment Banking & Asset Management
Data Engineer with Pyspark,100000,160000,Sysmind LLC,4.1,Irving, TX,Princeton Junction, NJ,1999,Enterprise Software & Network Solutions
Senior. Data Engineer - Informatica,100000,160000,Charles Schwab Corporation,3.6,Westlake, TX,San Francisco, CA,1973,Investment Banking & Asset Management
Big Data QA Engineer,100000,160000,CoreLogic,3.0,Irving, TX,Irvine, CA,2010,IT Services
Cloud Data Integration Engineer (remote),100000,160000,Thrivent,3.3,Fort Worth, TX,Minneapolis, MN,1902,Insurance Carriers
Diagnostics Systems Engineer,100000,160000,Lockheed Martin,3.8,Fort Worth, TX,Bethesda, MD,1995,Aerospace & Defense
Reliability & Maintainability Engineer Sr,100000,160000,Lockheed Martin,3.8,Fort Worth, TX,Bethesda, MD,1995,Aerospace & Defense
Field Sales Engineer,100000,160000,Howell Instruments,3.7,Fort Worth, TX,Fort Worth, TX,1951,Industrial Manufacturing
"Sr Professional, Data Engineer",100000,160000,CoreLogic,3.0,Irving, TX,Irvine, CA,2010,IT Services
Systems Engineer-(Ft. Worth or Wichita),100000,160000,Bell Helicopter,3.8,Fort Worth, TX,Fort Worth, TX,1935,Aerospace & Defense
Avionics Network Engineer,100000,160000,Textron,3.3,Fort Worth, TX,Providence, RI,1923,Aerospace & Defense
Rotor System Analysis Engineer,100000,160000,Bell Helicopter,3.8,Fort Worth, TX,Fort Worth, TX,1935,Aerospace & Defense
Systems Engineer,100000,160000,Lockheed Martin,3.8,Fort Worth, TX,Bethesda, MD,1995,Aerospace & Defense
Supervisory Aerospace Engineer,48000,74000,US Department of Transportation,3.7,Fort Worth, TX,Washington, DC,1967,Federal Agencies
Project & Systems Engineer,48000,74000,Bell Helicopter,3.8,Fort Worth, TX,Fort Worth, TX,1935,Aerospace & Defense
Big Data Tester - Full Time,48000,74000,Maveric NXT Inc,3.7,Irving, TX,Chennai, India,2000,Computer Hardware & Software
Electronics Engineer Sr Staff - Mission Data (Level 5),48000,74000,Lockheed Martin,3.8,Fort Worth, TX,Bethesda, MD,1995,Aerospace & Defense
Systems Engineer,48000,74000,Textron,3.3,Fort Worth, TX,Providence, RI,1923,Aerospace & Defense
Supervisory General Engineer,48000,74000,US Department of Transportation,3.7,Fort Worth, TX,Washington, DC,1967,Federal Agencies
Engineer I Water/Wastewater Master Planning,48000,74000,Freese & Nichols Inc,4.1,Fort Worth, TX,Fort Worth, TX,1894,Architectural & Engineering Services
RF Engineer Stf (Level 4),48000,74000,Lockheed Martin,3.8,Fort Worth, TX,Bethesda, MD,1995,Aerospace & Defense
Cloud Data Engineer,48000,74000,Cash Store,2.2,Irving, TX,Irving, TX,1996,Lending
Cloud Data Engineer,48000,74000,Cottonwood Financial,2.5,Irving, TX,Irving, TX,1996,Lending
C# Software Engineer,48000,74000,NCR,3.4,Fort Worth, TX,Atlanta, GA,1884,Computer Hardware & Software
Avionics System Engineer,48000,74000,Lockheed Martin,3.8,Fort Worth, TX,Bethesda, MD,1995,Aerospace & Defense
Engineer Manager,48000,74000,Aimbridge Hospitality,3.8,Fort Worth, TX,Plano, TX,2003,"Hotels, Motels, & Resorts"
DevOps Systems Engineer Asc Mgr,48000,74000,Lockheed Martin,3.8,Fort Worth, TX,Bethesda, MD,1995,Aerospace & Defense
Electrical Engineer,48000,74000,LaunchTWS,4.5,Fort Worth, TX,Oak Brook, IL,2011,Staffing & Outsourcing
Sr Data Engineer,48000,74000,Photon Infotech,3.0,Irving, TX,Chennai, India,1999,IT Services
Senior Staff Industrial Engineer - Materials Management,48000,74000,Bell Helicopter,3.8,Fort Worth, TX,Fort Worth, TX,1935,Aerospace & Defense
Electrical and Ice Protection Systems Integration Engineer,48000,74000,Bell Helicopter,3.8,Fort Worth, TX,Fort Worth, TX,1935,Aerospace & Defense
